"adhdsa2iib","Integer","","Recommended","Interrupts or intrudes on others   (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdxa1cp","Integer","","Recommended","Six (or more) symptoms of inattention for at least 6 months   (Current - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa1cc","Integer","","Recommended","Six (or more) symptoms of inattention for at least 6 months   (Current - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa1co","Integer","","Recommended","Six (or more) symptoms of inattention for at least 6 months   (Current - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa1cb","Integer","","Recommended","Six (or more) symptoms of inattention for at least 6 months   (Current - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa1ip","Integer","","Recommended","Six (or more) symptoms of inattention for at least 6 months   (Interim - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa1ic","Integer","","Recommended","Six (or more) symptoms of inattention for at least 6 months   (Interim - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa1io","Integer","","Recommended","Six (or more) symptoms of inattention for at least 6 months   (Interim - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa1ib","Integer","","Recommended","Six (or more) symptoms of inattention for at least 6 months   (Interim - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa2cp","Integer","","Recommended","Six (or more) symptoms of hyperactivity-impulsivity for at least 6 months   (Current - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa2cc","Integer","","Recommended","Six (or more) symptoms of hyperactivity-impulsivity for at least 6 months   (Current - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa2co","Integer","","Recommended","Six (or more) symptoms of hyperactivity-impulsivity for at least 6 months   (Current - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa2cb","Integer","","Recommended","Six (or more) symptoms of hyperactivity-impulsivity for at least 6 months   (Current - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa2ip","Integer","","Recommended","Six (or more) symptoms of hyperactivity-impulsivity for at least 6 months   (Interim - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa2ic","Integer","","Recommended","Six (or more) symptoms of hyperactivity-impulsivity for at least 6 months   (Interim - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa2io","Integer","","Recommended","Six (or more) symptoms of hyperactivity-impulsivity for at least 6 months   (Interim - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxa2ib","Integer","","Recommended","Six (or more) symptoms of hyperactivity-impulsivity for at least 6 months   (Interim - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxdcp","Integer","","Recommended","Clinically significant impairment  (Current - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxdcc","Integer","","Recommended","Clinically significant impairment  (Current - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxdco","Integer","","Recommended","Clinically significant impairment  (Current - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxdcb","Integer","","Recommended","Clinically significant impairment  (Current - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxdip","Integer","","Recommended","Clinically significant impairment  (Interim - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxdic","Integer","","Recommended","Clinically significant impairment  (Interim - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxdio","Integer","","Recommended","Clinically significant impairment  (Interim - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxdib","Integer","","Recommended","Clinically significant impairment  (Interim - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxccp","Integer","","Recommended","Symptoms that cause impairment are present in two or more settings    (Current - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxcip","Integer","","Recommended","Symptoms that cause impairment are present in two or more settings    (Interim - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxccc","Integer","","Recommended","Symptoms that cause impairment are present in two or more settings    (Current - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxcic","Integer","","Recommended","Symptoms that cause impairment are present in two or more settings    (Interim - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxcco","Integer","","Recommended","Symptoms that cause impairment are present in two or more settings    (Current - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxcio","Integer","","Recommended","Symptoms that cause impairment are present in two or more settings    (Interim - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxccb","Integer","","Recommended","Symptoms that cause impairment are present in two or more settings    (Current - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxcib","Integer","","Recommended","Symptoms that cause impairment are present in two or more settings    (Interim - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxecp","Integer","","Recommended","Not exclusively during Pervasive Developmental Disorder, or Psychotic Disorder and not better accounted for by another mental disorder (Current - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxeip","Integer","","Recommended","Not exclusively during Pervasive Developmental Disorder, or Psychotic Disorder and not better accounted for by another mental disorder (Interim - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxecc","Integer","","Recommended","Not exclusively during Pervasive Developmental Disorder, or Psychotic Disorder and not better accounted for by another mental disorder (Current - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxeic","Integer","","Recommended","Not exclusively during Pervasive Developmental Disorder, or Psychotic Disorder and not better accounted for by another mental disorder (Interim - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxeco","Integer","","Recommended","Not exclusively during Pervasive Developmental Disorder, or Psychotic Disorder and not better accounted for by another mental disorder (Current - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxeio","Integer","","Recommended","Not exclusively during Pervasive Developmental Disorder, or Psychotic Disorder and not better accounted for by another mental disorder (Interim - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxecb","Integer","","Recommended","Not exclusively during Pervasive Developmental Disorder, or Psychotic Disorder and not better accounted for by another mental disorder (Current - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxeib","Integer","","Recommended","Not exclusively during Pervasive Developmental Disorder, or Psychotic Disorder and not better accounted for by another mental disorder (Interim - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxepcp","Integer","","Recommended","IS/WAS AN ATTENTION-DEFICIT/HYPERACTIVITY DISORDER  (Current - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxepcc","Integer","","Recommended","IS/WAS AN ATTENTION-DEFICIT/HYPERACTIVITY DISORDER  (Current - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxepco","Integer","","Recommended","IS/WAS AN ATTENTION-DEFICIT/HYPERACTIVITY DISORDER  (Current - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxepcb","Integer","","Recommended","IS/WAS AN ATTENTION-DEFICIT/HYPERACTIVITY DISORDER  (Current - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxepip","Integer","","Recommended","IS/WAS AN ATTENTION-DEFICIT/HYPERACTIVITY DISORDER  (Interim - Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxepic","Integer","","Recommended","IS/WAS AN ATTENTION-DEFICIT/HYPERACTIVITY DISORDER  (Interim - Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxepio","Integer","","Recommended","IS/WAS AN ATTENTION-DEFICIT/HYPERACTIVITY DISORDER  (Interim - Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxepib","Integer","","Recommended","IS/WAS AN ATTENTION-DEFICIT/HYPERACTIVITY DISORDER  (Interim - Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"adhdxdecon","Date","","Recommended","Onset of Attention-Deficit/Hyperactivity Disorder","","01/10/1900=Continued from Prior Evaluation; 01/19/1900=Unknown",""
"adhdxdecoff","Date","","Recommended","Offset of Attention-Deficit/Hyperactivity Disorder","","01/10/1900=Still Ongoing; 01/19/1900=Unknown",""
"opdiasicp","Integer","","Recommended","Negativistic, hostile, and deviant behavior (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdiasipp","Integer","","Recommended","Negativistic, hostile, and deviant behavior (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdiasicc","Integer","","Recommended","Negativistic, hostile, and deviant behavior (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdiasipc","Integer","","Recommended","Negativistic, hostile, and deviant behavior (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdiasico","Integer","","Recommended","Negativistic, hostile, and deviant behavior (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdiasipo","Integer","","Recommended","Negativistic, hostile, and deviant behavior (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdiasicb","Integer","","Recommended","Negativistic, hostile, and deviant behavior (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdiasipb","Integer","","Recommended","Negativistic, hostile, and deviant behavior (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia6cp","Integer","","Recommended","Is often touchy or easily annoyed by others (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia6pp","Integer","","Recommended","Is often touchy or easily annoyed by others (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia6cc","Integer","","Recommended","Is often touchy or easily annoyed by others (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia6pc","Integer","","Recommended","Is often touchy or easily annoyed by others (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia6co","Integer","","Recommended","Is often touchy or easily annoyed by others (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia6po","Integer","","Recommended","Is often touchy or easily annoyed by others (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia6cb","Integer","","Recommended","Is often touchy or easily annoyed by others (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia6pb","Integer","","Recommended","Is often touchy or easily annoyed by others (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia7cp","Integer","","Recommended","Is often angry and resentful (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia7pp","Integer","","Recommended","Is often angry and resentful (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia7cc","Integer","","Recommended","Is often angry and resentful (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia7pc","Integer","","Recommended","Is often angry and resentful (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia7co","Integer","","Recommended","Is often angry and resentful (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia7po","Integer","","Recommended","Is often angry and resentful (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia7cb","Integer","","Recommended","Is often angry and resentful (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia7pb","Integer","","Recommended","Is often angry and resentful (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia2cp","Integer","","Recommended","Often argues with adults (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia2pp","Integer","","Recommended","Often argues with adults (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia2cc","Integer","","Recommended","Often argues with adults (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia2pc","Integer","","Recommended","Often argues with adults (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia2co","Integer","","Recommended","Often argues with adults (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia2po","Integer","","Recommended","Often argues with adults (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia2cb","Integer","","Recommended","Often argues with adults (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia2pb","Integer","","Recommended","Often argues with adults (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia1cp","Integer","","Recommended","Often loses temper (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia1pp","Integer","","Recommended","Often loses temper (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia1cc","Integer","","Recommended","Often loses temper (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia1pc","Integer","","Recommended","Often loses temper (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia1co","Integer","","Recommended","Often loses temper (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia1po","Integer","","Recommended","Often loses temper (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia1cb","Integer","","Recommended","Often loses temper (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia1pb","Integer","","Recommended","Often loses temper (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia5cp","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia5pp","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia5cc","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia5pc","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia5co","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia5po","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia5cb","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia5pb","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia8cp","Integer","","Recommended","Often spiteful or vindictive (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia8pp","Integer","","Recommended","Often spiteful or vindictive (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia8cc","Integer","","Recommended","Often spiteful or vindictive (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia8pc","Integer","","Recommended","Often spiteful or vindictive (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia8co","Integer","","Recommended","Often spiteful or vindictive (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia8po","Integer","","Recommended","Often spiteful or vindictive (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia8cb","Integer","","Recommended","Often spiteful or vindictive (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia8pb","Integer","","Recommended","Often spiteful or vindictive (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia4cp","Integer","","Recommended","Often deliberately annoys people (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia4pp","Integer","","Recommended","Often deliberately annoys people (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia4cc","Integer","","Recommended","Often deliberately annoys people (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia4pc","Integer","","Recommended","Often deliberately annoys people (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia4co","Integer","","Recommended","Often deliberately annoys people (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia4po","Integer","","Recommended","Often deliberately annoys people (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia4cb","Integer","","Recommended","Often deliberately annoys people (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia4pb","Integer","","Recommended","Often deliberately annoys people (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia3cp","Integer","","Recommended","Often actively defies (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia3pp","Integer","","Recommended","Often actively defies (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia3cc","Integer","","Recommended","Often actively defies (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia3pc","Integer","","Recommended","Often actively defies (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia3co","Integer","","Recommended","Often actively defies (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia3po","Integer","","Recommended","Often actively defies (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia3cb","Integer","","Recommended","Often actively defies (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdia3pb","Integer","","Recommended","Often actively defies (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa6cp","Integer","","Recommended","Is often touchy or easily annoyed by others (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa6cc","Integer","","Recommended","Is often touchy or easily annoyed by others (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa6co","Integer","","Recommended","Is often touchy or easily annoyed by others (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa6cb","Integer","","Recommended","Is often touchy or easily annoyed by others (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa6pp","Integer","","Recommended","Is often touchy or easily annoyed by others (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa6pc","Integer","","Recommended","Is often touchy or easily annoyed by others (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa6po","Integer","","Recommended","Is often touchy or easily annoyed by others (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa6pb","Integer","","Recommended","Is often touchy or easily annoyed by others (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa7cp","Integer","","Recommended","Is often angry and resentful (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa7cc","Integer","","Recommended","Is often angry and resentful (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa7co","Integer","","Recommended","Is often angry and resentful (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa7cb","Integer","","Recommended","Is often angry and resentful (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa7pp","Integer","","Recommended","Is often angry and resentful (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa7pc","Integer","","Recommended","Is often angry and resentful (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa7po","Integer","","Recommended","Is often angry and resentful (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa7pb","Integer","","Recommended","Is often angry and resentful (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa2cp","Integer","","Recommended","Often argues with adults (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa2cc","Integer","","Recommended","Often argues with adults (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa2co","Integer","","Recommended","Often argues with adults (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa2cb","Integer","","Recommended","Often argues with adults (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa2pp","Integer","","Recommended","Often argues with adults (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa2pc","Integer","","Recommended","Often argues with adults (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa2po","Integer","","Recommended","Often argues with adults (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa2pb","Integer","","Recommended","Often argues with adults (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa1cp","Integer","","Recommended","Often loses temper (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa1cc","Integer","","Recommended","Often loses temper (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa1co","Integer","","Recommended","Often loses temper (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa1cb","Integer","","Recommended","Often loses temper (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa1pp","Integer","","Recommended","Often loses temper (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa1pc","Integer","","Recommended","Often loses temper (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa1po","Integer","","Recommended","Often loses temper (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa1pb","Integer","","Recommended","Often loses temper (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
