"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"intbehav_echange","Integer","","Required","","Difficulties with minor changes in subject's own routines or personal environment - Ever","0;1;2;3;8;9","0 = No difficulties with minor changes in own subject's own routines; 1 = Unusually negative reaction to minor changes in subject's own routines, but with no serious distress and little or no interference in family life; 2 = Definite, unusual reactions to minor changes in subject's own routines, causing resistance or distress/or family going to unusual lengths to avoid changing minor aspects of subject's routines or to prepare subject for minor changes; but no substantial interference in family life; 3 = Definite, unusual, and marked resistance to minor changes in subject's own routines, with substantial interference with or impairment of family activities; 9 = N/K or not asked","ADI_2003_intbehav_echange,ADI_R_Diagnostic_ADI_R_Raw_74,ADI_R_Diagnostic_ADI_R_Raw_74b,DIFF_CHANGE_ROUTE_EVER,WPS_ADI_Q74E,adir_intbehav_echange,echange,minor_chngs_ever,q74_difficulties_changes_ever,q_74_diff_minor_changes_ever_code"
"intbehav_change_cmt","String","1020","Recommended","","Difficulties with minor changes in subject's own routines or personal environment - Comment","","","ADI_2003_intbehav_change_cmt"
"intbehav_cresis","Integer","","Required","","Resistance to trivial changes in the environment(not directly affecting the subject) - Current","0;1;2;3;9","0 = None; 1 = Unusually negative reaction to trivial changes in the environment, but with no serious distress and little or no interference in family life; 2 = Definite, unusual reactions to trivial changes in the environment, causing marked distress or causing family to go to unusual lengths to avoid trivial changes in the environment or to prepare subject for such trivial changes; but no substantial interference in family life; 3 = Definite, unusual, and marked resistance to trivial changes in the environment, with substantial interference with or impairment of family activities; 9 = N/K or not asked","ADI_2003_intbehav_cresis,ADI_R_Diagnostic_ADI_R_Raw_75a,RESIST_CHANGE_CURR,WPS_ADI_Q75,WPS_ADI_Q75C,adir_intbehav_cresis,changes_to_env_curr,cresis,q75_resistance_changes_current,q_75_resist_trivial_chng_current_code"
"intbehav_eresis","Integer","","Required","","Resistance to trivial changes in the environment(not directly affecting the subject) - Ever","0;1;2;3;9","0 = None; 1 = Unusually negative reaction to trivial changes in the environment, but with no serious distress and little or no interference in family life; 2 = Definite, unusual reactions to trivial changes in the environment, causing marked distress or causing family to go to unusual lengths to avoid trivial changes in the environment or to prepare subject for such trivial changes; but no substantial interference in family life; 3 = Definite, unusual, and marked resistance to trivial changes in the environment, with substantial interference with or impairment of family activities; 9 = N/K or not asked","ADI_2003_intbehav_eresis,ADI_R_Diagnostic_ADI_R_Raw_75,ADI_R_Diagnostic_ADI_R_Raw_75b,RESIST_CHANGE_EVER,WPS_ADI_Q75E,adir_intbehav_eresis,changes_to_env_ever,eresis,q75_resistance_changes_ever,q_75_resist_trivial_chng_ever_code"
"intbehav_resis_cmt","String","1020","Recommended","","Resistance to trivial changes in the environment(not directly affecting the subject) - Comment","","","ADI_2003_intbehav_resis_cmt"
"intbehav_cuatt","Integer","","Required","","Unusual attachment to objects - Current","0;1;2;3;6;7;9","0 = No attachment or attachment only to cuddly object used as comforter; 1 = Some attachment to slightly unusual object, such as piece of paper or soft brush, or several similar interchangeable objects, but puts down if asked to do so and can tolerate separation from it; no interference with activities; 2 = Attachment to an unusual object causes significant distress on separation or causes caregivers to try to ensure object always readily available for subject because of anticipated distress; occasional interference with activities; 3 = Unusual attachment so intrusive that it prevents many everyday activities; 6 = Attachment to soother/comforter or blanket or other usual object beyond age 5 or with such intensity that interferes with social functioning or activities (if has also had an unusual attachment, code that instead); 7 = Series of short-lasting (1-3 days) attachments to unusual objects or groups of objects, replaced by new attachment to different kind of unusual object also for short time; 9 = N/K or not asked","ADI_2003_intbehav_cuatt,ADI_R_Diagnostic_ADI_R_Raw_76a,UNUSUAL_ATTACH_OBJ_CURR,WPS_ADI_Q76,WPS_ADI_Q76C,adir_intbehav_cuatt,cuatt,old_attach_obj_curr,q76_unusual_attachment_current,q_76_unus_attach_objects_current_code"
"intbehav_euatt","Integer","","Required","","Unusual attachment to objects - Ever","0;1;2;3;6;7;9","0 = No attachment or attachment only to cuddly object used as comforter; 1 = Some attachment to slightly unusual object, such as piece of paper or soft brush, or several similar interchangeable objects, but puts down if asked to do so and can tolerate separation from it; no interference with activities; 2 = Attachment to an unusual object causes significant distress on separation or causes caregivers to try to ensure object always readily available for subject because of anticipated distress; occasional interference with activities; 3 = Unusual attachment so intrusive that it prevents many everyday activities; 6 = Attachment to soother/comforter or blanket or other usual object beyond age 5 or with such intensity that interferes with social functioning or activities (if has also had an unusual attachment, code that instead); 7 = Series of short-lasting (1-3 days) attachments to unusual objects or groups of objects, replaced by new attachment to different kind of unusual object also for short time; 9 = N/K or not asked","ADI_2003_intbehav_euatt,ADI_R_Diagnostic_ADI_R_Raw_76,ADI_R_Diagnostic_ADI_R_Raw_76b,UNUSUAL_ATTACH_OBJ_EVER,WPS_ADI_Q76E,adir_intbehav_euatt,euatt,old_attach_obj_ever,q76_unusual_attachment_ever,q_76_unus_attach_objects_ever_code"
"intbehav_euatt_cmt","String","1020","Recommended","","Unusual attachment to objects - Comment","","","ADI_2003_intbehav_euatt_cmt"
"intbehav_chfman","Integer","","Required","","Hand and finger mannerisms - Current","0;1;2;3;8;9","0 = No hand and finger mannerisms; 1 = Occasional hand and finger mannerisms only or type not as clearly specified as for rating of ""2""; 2 = Definite, frequent hand mannerisms or finger flicking/twisting, but no interference with other activities or distress if interrupted; 3 = Marked mannerisms of type specified; associated with social impairment or distress when interrupted or infrequent interruption due to others' concern about subject's reaction; 8 = N/A (e.g., physically disabled); 9 = N/K or not asked","ADI_2003_intbehav_chfman,ADI_R_Diagnostic_ADI_R_Raw_77a,HAND_MANNER_CURR,WPS_ADI_Q77,WPS_ADI_Q77C,adi_d3a,adir_intbehav_chfman,chfman,hand_finger_curr,q77_hand_mannerisms_current,q_77_hands_finger_manners_current_code"
"intbehav_ehfman","Integer","","Required","","Hand and finger mannerisms - Ever","0;1;2;3;8;9","0 = No hand and finger mannerisms; 1 = Occasional hand and finger mannerisms only or type not as clearly specified as for rating of ""2""; 2 = Definite, frequent hand mannerisms or finger flicking/twisting, but no interference with other activities or distress if interrupted; 3 = Marked mannerisms of type specified; associated with social impairment or distress when interrupted or infrequent interruption due to others' concern about subject's reaction; 8 = N/A (e.g., physically disabled); 9 = N/K or not asked","ADI_2003_intbehav_ehfman,ADI_R_Diagnostic_ADI_R_Raw_77,ADI_R_Diagnostic_ADI_R_Raw_77b,HAND_MANNER_EVER,WPS_ADI_Q77E,adir_intbehav_ehfman,ehfman,hand_finger_ever,handfingermannerisms,q77_hand_mannerisms_ever,q_77_hands_finger_manners_ever_code"
"intbehav_hfman_cmt","String","1020","Recommended","","Hand and finger mannerisms - Comment","","","ADI_2003_intbehav_hfman_cmt"
"intbehav_cothman","Integer","","Required","","Other complex mannerisms or stereotyped body movements (Do not include isolated rocking) - Current","0;1;2;3;8;9","0 = No complex mannerisms or stereotyped body movements; 1 = Only occasional complex mannerisms or stereotyped body movements; 2 = Definite, frequent other mannerisms or stereotypies, but will stop without distress if interrupted; 3 = Marked mannerisms associated with social impairment; 8 = N/A; 9 = N/K or not asked","ADI_2003_intbehav_cothman,ADI_R_Diagnostic_ADI_R_Raw_78a,STEREOTYPE_MOVE_CURR,WPS_ADI_Q78,WPS_ADI_Q78C,adi_d3b,adir_intbehav_cothman,cothman,other_cmplx_body_curr,q78_complex_mannerisms_current,q_78_oth_complex_manners_current_code"
"intbehav_eothman","Integer","","Required","","Other complex mannerisms or stereotyped body movements (Do not include isolated rocking) - Ever","0;1;2;3;8;9","0 = No complex mannerisms or stereotyped body movements; 1 = Only occasional complex mannerisms or stereotyped body movements; 2 = Definite, frequent other mannerisms or stereotypies, but will stop without distress if interrupted; 3 = Marked mannerisms associated with social impairment; 8 = N/A; 9 = N/K or not asked","ADI_2003_intbehav_eothman,ADI_R_Diagnostic_ADI_R_Raw_78,ADI_R_Diagnostic_ADI_R_Raw_78b,STEREOTYPE_MOVE_EVER,WPS_ADI_Q78E,adir_intbehav_eothman,eothman,other_cmplx_body_ever,othercomplexmannerisms,q78_complex_mannerisms_ever,q_78_oth_complex_manners_ever_code"
"intbehav_othman_cmt","String","1020","Recommended","","Other complex mannerisms or stereotyped body movements (Do not include isolated rocking) - Comment","","","ADI_2003_intbehav_othman_cmt"
"intbehav_cmlhand","Integer","","Required","","Midline hand movements - Current","0;1;2;8;9","0 = No midline hand movements; 1 = Only occasional midtine hand movements or type not as clearly specified as for a rating of ""2""; 2 = Definite abnormal wringing hand movements mainly in the midline; 8 = N/A; 9 = N/K or not asked","ADI_2003_intbehav_cmlhand,ADI_R_Diagnostic_ADI_R_Raw_79a,MIDLINE_HAND_MOVE_CURR,WPS_ADI_Q79,WPS_ADI_Q79C,adir_intbehav_cmlhand,cmlhand,old_mid_line_hand_curr,q79_midline_movements_current,q_79_midline_hand_moves_current_code"
"intbehav_emlhand","Integer","","Required","","Midline hand movements - Ever","0;1;2;8;9","0 = No midline hand movements; 1 = Only occasional midtine hand movements or type not as clearly specified as for a rating of ""2""; 2 = Definite abnormal wringing hand movements mainly in the midline; 8 = N/A; 9 = N/K or not asked","ADI_2003_intbehav_emlhand,ADI_R_Diagnostic_ADI_R_Raw_79,ADI_R_Diagnostic_ADI_R_Raw_79b,MIDLINE_HAND_MOVE_EVER,WPS_ADI_Q79E,adir_intbehav_emlhand,emlhand,old_mid_line_hand_ever,q79_midline_movements_ever,q_79_midline_hand_moves_ever_code"
"genbehav_cgait","Integer","","Required","","Gait - Current","0;1;2;3;7;8;9","0 = Normal gait; 1 = Somewhat unusual gait; 2 = Definitely odd gait (e.g., toe-walking or abnormal bouncing); 3 = Gait sufficiently odd to be noticed by others outside family or teachers; 7 = Gait apparently due to a neurological condition or to severe developmental motor impairment; 8 = N/A; 9 = N/K or not asked","ADI_2003_genbehav_cgait,ADI_R_Diagnostic_ADI_R_Raw_80a,GAIT_CURR,WPS_ADI_Q80,WPS_ADI_Q80C,adir_genbehav_cgait,cgait,gait_current,q80_gait_current,q_80_gait_current_code"
"genbehav_gait5","Integer","","Required","","Gait - Most Abnormal","0;1;2;3;7;8;9","0 = Normal gait; 1 = Somewhat unusual gait; 2 = Definitely odd gait (e.g., toe-walking or abnormal bouncing); 3 = Gait sufficiently odd to be noticed by others outside family or teachers; 7 = Gait apparently due to a neurological condition or to severe developmental motor impairment; 8 = N/A; 9 = N/K or not asked","ADI_2003_genbehav_gait5,ADI_R_Diagnostic_ADI_R_Raw_80,ADI_R_Diagnostic_ADI_R_Raw_80b,GAIT_ABNRM,WPS_ADI_Q80E,WPS_ADI_Q80MA,adir_genbehav_gait5,gait5,gait_abnormal,q80_gait_abnormal,q_80_gait_most_abnormal_code"
"genbehav_gait_cmt","String","1020","Recommended","","Gait - Comment","","","ADI_2003_genbehav_gait_cmt"
"genbehav_caggfam","Integer","","Recommended","","Aggression to caregivers or family members - Current","0;1;2;3;9","0 = No aggression or only rare episodes; rare aggressiveness, not a significant problem; 1 = Mild aggressiveness only (threatening without physical contact; or behavior that might represent just unduly rough play or momentary, provoked lashing out); 2 = Definite physical aggression involving hitting or biting but no use of implements; 3 = Violence that involves the use of implements; 9 = N/K or not asked","ADI_2003_genbehav_caggfam,ADI_R_Diagnostic_ADI_R_Raw_81a,AGGRESS_CURR,WPS_ADI_Q81,WPS_ADI_Q81C,adir_genbehav_caggfam,aggression_family_current,caggfam,q81_aggression_caregiver_current,q_81_aggress_caregivers_current_code"
"genbehav_eaggfam","Integer","","Recommended","","Aggression to caregivers or family members - Ever","0;1;2;3;9","0 = No aggression or only rare episodes; rare aggressiveness, not a significant problem; 1 = Mild aggressiveness only (threatening without physical contact; or behavior that might represent just unduly rough play or momentary, provoked lashing out); 2 = Definite physical aggression involving hitting or biting but no use of implements; 3 = Violence that involves the use of implements; 9 = N/K or not asked","ADI_2003_genbehav_eaggfam,ADI_R_Diagnostic_ADI_R_Raw_81,ADI_R_Diagnostic_ADI_R_Raw_81b,AGGRESS_EVER,WPS_ADI_Q81E,adir_genbehav_eaggfam,aggression_family_ever,eaggfam,q81_aggression_caregiver_ever,q_81_aggress_caregivers_ever_code"
"genbehav_aggfam_cmt","String","1020","Recommended","","Aggression to caregivers or family members - Comment","","","ADI_2003_genbehav_aggfam_cmt"
"genbehav_caggoth","Integer","","Recommended","","Aggression to non-caregivers or non-family members - Current","0;1;2;3;9","0 = Aggression rare, not a significant problem; 1 = Mild aggressiveness only (threatening without physical contact; or behavior that might represent just unduly rough play or momentary provoked lashing out); 2 = Definite physical aggression involving hitting or biting but no use of implements; 3 = Violence that involves the use of implements; 9 = N/K or not asked","ADI_2003_genbehav_caggoth,ADI_R_Diagnostic_ADI_R_Raw_82a,AGGRESS_OTHERS_CURR,WPS_ADI_Q82,WPS_ADI_Q82C,adir_genbehav_caggoth,aggression_nonfam_curr,caggoth,q82_aggression_noncaregiver_current,q_82_aggress_noncaregivers_current_code"
"genbehav_eaggoth","Integer","","Recommended","","Aggression to non-caregivers or non-family members - Ever","0;1;2;3;9","0 = Aggression rare, not a significant problem; 1 = Mild aggressiveness only (threatening without physical contact; or behavior that might represent just unduly rough play or momentary provoked lashing out); 2 = Definite physical aggression involving hitting or biting but no use of implements; 3 = Violence that involves the use of implements; 9 = N/K or not asked","ADI_2003_genbehav_eaggoth,ADI_R_Diagnostic_ADI_R_Raw_82,ADI_R_Diagnostic_ADI_R_Raw_82b,AGGRESS_OTHERS_EVER,WPS_ADI_Q82E,adir_genbehav_eaggoth,aggression_nonfam_ever,eaggoth,q82_aggression_noncaregiver_ever,q_82_aggress_noncaregivers_ever_code"
"genbehav_aggoth_cmt","String","1020","Recommended","","Aggression to non-caregivers or non-family members - Comment","","","ADI_2003_genbehav_aggoth_cmt"
"genbehav_cslfinj","Integer","","Required","","Self Injury - Current","0;1;2;3;9","0 = No self-injury; 1 = Slight self-injury (e.g., occasionally bites own hand/arm when annoyed, pulls hair, or slaps face); no substantial tissue damage; 2 = Self-injury definitely present (e.g., actual bruises or calluses, repeated head banging, hair pulling, biting associated with definite tissue damage; do not count picking of spots); 3 = Definite self-injury with serious damage (e.g., skull fracture, eye injury, etc.); 9 = N/K or not asked","ADI_2003_genbehav_cslfinj,ADI_R_Diagnostic_ADI_R_Raw_83a,SELF_INJURY_CURR,WPS_ADI_Q83,WPS_ADI_Q83C,adir_genbehav_cslfinj,cslfinj,q83_self_injury_current,q_83_self_injury_current_code,self_injury_current"
"genbehav_eslfinj","Integer","","Required","","Self Injury - Ever","0;1;2;3;9","0 = No self-injury; 1 = Slight self-injury (e.g., occasionally bites own hand/arm when annoyed, pulls hair, or slaps face); no substantial tissue damage; 2 = Self-injury definitely present (e.g., actual bruises or calluses, repeated head banging, hair pulling, biting associated with definite tissue damage; do not count picking of spots); 3 = Definite self-injury with serious damage (e.g., skull fracture, eye injury, etc.); 9 = N/K or not asked","ADI_2003_genbehav_eslfinj,ADI_R_Diagnostic_ADI_R_Raw_83,ADI_R_Diagnostic_ADI_R_Raw_83b,SELF_INJURY_EVER,WPS_ADI_Q83E,adir_genbehav_eslfinj,eslfinj,q83_self_injury_ever,q_83_self_injury_ever_code"
"genbehav_slfinj_cmt","String","1020","Recommended","","Self Injury - Comment","","","ADI_2003_genbehav_slfinj_cmt"
"genbehav_chvent","Integer","","Required","","Hyperventilation - Current","0;1;2;9","0 = No hyperventilating; 1 = Occasional hyperventilating; 2 = Frequent hyperventilating; 9 = N/K or not asked","ADI_2003_genbehav_chvent,ADI_R_Diagnostic_ADI_R_Raw_84a,HYPERVENT_CURR,WPS_ADI_Q84,WPS_ADI_Q84C,adir_genbehav_chvent,chvent,q84_hyperventilation_current,q_84_hyperventilation_current_code"
"genbehav_ehvent","Integer","","Required","","Hyperventilation - Ever","0;1;2;9","0 = No hyperventilating; 1 = Occasional hyperventilating; 2 = Frequent hyperventilating; 9 = N/K or not asked","ADI_2003_genbehav_ehvent,ADI_R_Diagnostic_ADI_R_Raw_84,ADI_R_Diagnostic_ADI_R_Raw_84b,HYPERVENT_EVER,WPS_ADI_Q84E,adir_genbehav_ehvent,ehvent,q84_hyperventilation_ever,q_84_hyperventilation_ever_code"
"genbehav_cfaint","Integer","","Required","","Faints/Fits/Blackouts - Current","0;1;2;7;9","0 = No attacks; 1 = History of attacks that might be epileptic, but diagnosis not established; 2 = Definite diagnosis of epilepsy; 7 = Febrile convulsions only, with no continuing daily medication outside the period of fever; 9 = N/K or not asked","ADI_2003_genbehav_cfaint,ADI_R_Diagnostic_ADI_R_Raw_85a,FAINT_CURR,WPS_ADI_Q85,WPS_ADI_Q85C,adir_genbehav_cfaint,cfaint,faints_fits_blkouts_curr,q85_faints_current,q_85_faints_fits_blackouts_current_code"
"genbehav_efaint","Integer","","Required","","Faints/Fits/Blackouts - Ever","0;1;2;7;9","0 = No attacks; 1 = History of attacks that might be epileptic, but diagnosis not established; 2 = Definite diagnosis of epilepsy; 7 = Febrile convulsions only, with no continuing daily medication outside the period of fever; 9 = N/K or not asked","ADI_2003_genbehav_efaint,ADI_R_Diagnostic_ADI_R_Raw_85,ADI_R_Diagnostic_ADI_R_Raw_85b,FAINT_EVER,WPS_ADI_Q85E,adir_genbehav_efaint,efaint,faints_fits_blkouts_ever,q85_faints_ever,q_85_faints_fits_blackouts_ever_code"
"genbehav_faint_cmt","String","1020","Recommended","","Faints/Fits/Blackouts - Comment","","","ADI_2003_genbehav_faint_cmt,Adi_R_Diagnostic_ADI_R_Faints"
"genbehav_ageabn","Integer","","Recommended","","Age when abnormality first evident","0::20; 9","0 = Development in the first 3 years of life clearly normal in quality and within normal limits for social, adaptational, language, self-help, and motor milestones; no behavioral problems of a type that might indicate developmental delay or deviance; 1 = Development possibly within normal limits during first 3 years, but uncertainty because of either the quality of behavior or the level of skills; 2 = Development probably abnormal by the age of 3 years, as indicated by developmental delay or deviance, but not of a degree or type that is definitely incompatible with normality; 3 = Development definitely abnormal in the first 3 years but quality of behavior/social relationships/ communications not unambiguously autistic at that age; 4 = Development definitely abnormal in the first 3 years and quality of behavior/social relationships/ communications strongly indicative of autism at that age; 9 = N/K or not asked","ABNORM_AGE,ADI_2003_genbehav_ageabn,ADI_R_Diagnostic_ADI_R_Raw_86,WPS_ADI_Q86,adi_eb,adir_genbehav_ageabn,age_first_abnormality,ageabn,ageabnormalityfirstevident,q86_abnormality_evident,q_86_age_when_abnormality_first_evident"
"genbehav_judgage","Integer","","Recommended","","Interviewer's judgment on age when developmental abnormalities probably first manifest (Code in months)","0 :: 900; 998; 999","","ADI_2003_genbehav_judgage,ADI_R_Diagnostic_ADI_R_Raw_87,JUDGE_AGE,WPS_ADI_Q87,adi_ec,adir_genbehav_judgage,interviewer_age_abnormal,judgage,q87_abnormality_manifest,q_87_interviewers_judgment"
"genbehav_cvisspz","Integer","","Recommended","","Visuospatial ability (i.e. In puzzles, jigsaws, shapes, patterns, etc.) - Current","0::2;7;8;9","0 = No outstanding skills/knowledge in relation to overall level of ability, whether high or low; 1 = Isolated skill/knowledge that is definitely out of keeping with subject's general level of ability, but not above general population norms; 2 = Isolated skill/knowledge that is definitely above the subject's general level of ability and above the general population's normal level, but is not used functionally or meaningfully to any marked extent (e.g., a preschool child who can read without comprehension or a calendrical calculator would be coded here); 7 = Isolated skill/knowledge that is above the subject's general level and above the normal population's level of ability and is used meaningfully (i.e., genuine talent or ability used adaptively, such as performing music for others' enjoyment or participating in age-appropriate children's hobbies such as model-building or computer programming); subject is recognized by peers as having exceptional skill; 8 = N/A (e.g., reading in a nonverbal subject); 9 = N/K or not asked; for 1995 ADI-version: 1=isolated skill/knowledge, commented upon by others, but not much above subject's own general level of functioning; 2=isolated skill/knowledge that is definitely out of keeping with subject's general level of ability, but not above general population norms; 3=isolated skill/knowledge that is definitely above the subject’s general level of ability and above the general population normal level, but is not used functionally or meaningfully to any marked extend (e.g. a preschool child who can read without comprehension or a calendrical calculator would be scored here); 4= isolated skill/knowledge that is above the subject’s general level and above the normal population level of ability and is used meaningfully (i.e. genuine talent or ability used adaptively such as performing music for other’s enjoyment or participating in age-appropriate children's hobbies such as model-building or computer programming) and recognized by peers as having exceptional skill","ADI_2003_genbehav_cvisspz,ADI_R_Diagnostic_ADI_R_Raw_88a,VISUOSPATIAL_ABLE_CURR,WPS_ADI_Q88,WPS_ADI_Q88C,adir_genbehav_cvisspz,cvisspz,q88_visiospatial_ability,q_88_visuospatial_ability_current_code,visuospatial_ability_curr"
"genbehav_evisspz","Integer","","Recommended","","Visuospatial ability (i.e. In puzzles, jigsaws, shapes, patterns, etc.) - Ever","0::2;7;8;9","0 = No outstanding skills/knowledge in relation to overall level of ability, whether high or low; 1 = Isolated skill/knowledge that is definitely out of keeping with subject's general level of ability, but not above general population norms; 2 = Isolated skill/knowledge that is definitely above the subject's general level of ability and above the general population's normal level, but is not used functionally or meaningfully to any marked extent (e.g., a preschool child who can read without comprehension or a calendrical calculator would be coded here); 7 = Isolated skill/knowledge that is above the subject's general level and above the normal population's level of ability and is used meaningfully (i.e., genuine talent or ability used adaptively, such as performing music for others' enjoyment or participating in age-appropriate children's hobbies such as model-building or computer programming); subject is recognized by peers as having exceptional skill; 8 = N/A (e.g., reading in a nonverbal subject); 9 = N/K or not asked; for 1995 ADI-version: 1=isolated skill/knowledge, commented upon by others, but not much above subject's own general level of functioning; 2=isolated skill/knowledge that is definitely out of keeping with subject's general level of ability, but not above general population norms; 3=isolated skill/knowledge that is definitely above the subject’s general level of ability and above the general population normal level, but is not used functionally or meaningfully to any marked extend (e.g. a preschool child who can read without comprehension or a calendrical calculator would be scored here); 4= isolated skill/knowledge that is above the subject’s general level and above the normal population level of ability and is used meaningfully (i.e. genuine talent or ability used adaptively such as performing music for other’s enjoyment or participating in age-appropriate children's hobbies such as model-building or computer programming) and recognized by peers as having exceptional skill","ADI_2003_genbehav_evisspz,ADI_R_Diagnostic_ADI_R_Raw_88,ADI_R_Diagnostic_ADI_R_Raw_88b,VISUOSPATIAL_ABLE_EVER,WPS_ADI_Q88E,adir_genbehav_evisspz,evisspz,q88_visiospatial_ability_ever,q_88_visuospatial_ability_ever_code,visuospatial_ability_ever"
"genbehav_cmemz","Integer","","Recommended","","Memory Skill (accurate memory for detail, as of dates or timetables) - Current","0::2;7;8;9","0 = No outstanding skills/knowledge in relation to overall level of ability, whether high or low; 1 = Isolated skill/knowledge that is definitely out of keeping with subject's general level of ability, but not above general population norms; 2 = Isolated skill/knowledge that is definitely above the subject's general level of ability and above the general population's normal level, but is not used functionally or meaningfully to any marked extent (e.g., a preschool child who can read without comprehension or a calendrical calculator would be coded here); 7 = Isolated skill/knowledge that is above the subject's general level and above the normal population's level of ability and is used meaningfully (i.e., genuine talent or ability used adaptively, such as performing music for others' enjoyment or participating in age-appropriate children's hobbies such as model-building or computer programming); subject is recognized by peers as having exceptional skill; 8 = N/A (e.g., reading in a nonverbal subject); 9 = N/K or not asked; for 1995 ADI-version: 1=isolated skill/knowledge, commented upon by others, but not much above subject's own general level of functioning; 2=isolated skill/knowledge that is definitely out of keeping with subject's general level of ability, but not above general population norms; 3=isolated skill/knowledge that is definitely above the subject’s general level of ability and above the general population normal level, but is not used functionally or meaningfully to any marked extend (e.g. a preschool child who can read without comprehension or a calendrical calculator would be scored here); 4= isolated skill/knowledge that is above the subject’s general level and above the normal population level of ability and is used meaningfully (i.e. genuine talent or ability used adaptively such as performing music for other’s enjoyment or participating in age-appropriate children's hobbies such as model-building or computer programming) and recognized by peers as having exceptional skill","ADI_2003_genbehav_cmemz,ADI_R_Diagnostic_ADI_R_Raw_89a,MEMORY_SKILL_CURR,WPS_ADI_Q89,WPS_ADI_Q89C,adir_genbehav_cmemz,cmemz,memory_skill_current,q89_memory_skill,q_89_memory_still_current_code"
"genbehav_ememz","Integer","","Recommended","","Memory Skill (accurate memory for detail, as of dates or timetables) - Ever","0::2;7;8;9","0 = No outstanding skills/knowledge in relation to overall level of ability, whether high or low; 1 = Isolated skill/knowledge that is definitely out of keeping with subject's general level of ability, but not above general population norms; 2 = Isolated skill/knowledge that is definitely above the subject's general level of ability and above the general population's normal level, but is not used functionally or meaningfully to any marked extent (e.g., a preschool child who can read without comprehension or a calendrical calculator would be coded here); 7 = Isolated skill/knowledge that is above the subject's general level and above the normal population's level of ability and is used meaningfully (i.e., genuine talent or ability used adaptively, such as performing music for others' enjoyment or participating in age-appropriate children's hobbies such as model-building or computer programming); subject is recognized by peers as having exceptional skill; 8 = N/A (e.g., reading in a nonverbal subject); 9 = N/K or not asked; for 1995 ADI-version: 1=isolated skill/knowledge, commented upon by others, but not much above subject's own general level of functioning; 2=isolated skill/knowledge that is definitely out of keeping with subject's general level of ability, but not above general population norms; 3=isolated skill/knowledge that is definitely above the subject’s general level of ability and above the general population normal level, but is not used functionally or meaningfully to any marked extend (e.g. a preschool child who can read without comprehension or a calendrical calculator would be scored here); 4= isolated skill/knowledge that is above the subject’s general level and above the normal population level of ability and is used meaningfully (i.e. genuine talent or ability used adaptively such as performing music for other’s enjoyment or participating in age-appropriate children's hobbies such as model-building or computer programming) and recognized by peers as having exceptional skill","ADI_2003_genbehav_ememz,ADI_R_Diagnostic_ADI_R_Raw_89,ADI_R_Diagnostic_ADI_R_Raw_89b,MEMORY_SKILL_EVER,WPS_ADI_Q89E,adir_genbehav_ememz,ememz,q89_memory_skill_ever,q_89_memory_still_ever_code"
"genbehav_cmusicz","Integer","","Recommended","","Musical ability (recognition, composition, absolute pitch or performance) - Current","0::2;7;8;9","0 = No outstanding skills/knowledge in relation to overall level of ability, whether high or low; 1 = Isolated skill/knowledge that is definitely out of keeping with subject's general level of ability, but not above general population norms; 2 = Isolated skill/knowledge that is definitely above the subject's general level of ability and above the general population's normal level, but is not used functionally or meaningfully to any marked extent (e.g., a preschool child who can read without comprehension or a calendrical calculator would be coded here); 7 = Isolated skill/knowledge that is above the subject's general level and above the normal population's level of ability and is used meaningfully (i.e., genuine talent or ability used adaptively, such as performing music for others' enjoyment or participating in age-appropriate children's hobbies such as model-building or computer programming); subject is recognized by peers as having exceptional skill; 8 = N/A (e.g., reading in a nonverbal subject); 9 = N/K or not asked; for 1995 ADI-version: 1=isolated skill/knowledge, commented upon by others, but not much above subject's own general level of functioning; 2=isolated skill/knowledge that is definitely out of keeping with subject's general level of ability, but not above general population norms; 3=isolated skill/knowledge that is definitely above the subject’s general level of ability and above the general population normal level, but is not used functionally or meaningfully to any marked extend (e.g. a preschool child who can read without comprehension or a calendrical calculator would be scored here); 4= isolated skill/knowledge that is above the subject’s general level and above the normal population level of ability and is used meaningfully (i.e. genuine talent or ability used adaptively such as performing music for other’s enjoyment or participating in age-appropriate children's hobbies such as model-building or computer programming) and recognized by peers as having exceptional skill","ADI_2003_genbehav_cmusicz,ADI_R_Diagnostic_ADI_R_Raw_90a,MUSIC_CURR,WPS_ADI_Q90,WPS_ADI_Q90C,adir_genbehav_cmusicz,cmusicz,musical_ability_current,q90_musical_ability,q_90_musical_ability_current_code"
