"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"scl4_color_orange","String","50","Required","","27. Identifies colors (A/V) - orange","Yes;No;999","999=NA/missing","Mullen_SEL_scl4_color_orange"
"scl4_color_black","String","50","Required","","27. Identifies colors (A/V) - black","Yes;No;999","999=NA/missing","Mullen_SEL_scl4_color_black"
"scl4_color_brown","String","50","Required","","27. Identifies colors (A/V) - brown","Yes;No;999","999=NA/missing","Mullen_SEL_scl4_color_brown"
"scl4_color_purple","String","50","Required","","27. Identifies colors (A/V) - purple","Yes;No;999","999=NA/missing","Mullen_SEL_scl4_color_purple"
"scl4_color_total","Integer","","Required","","27. Identifies colors (A/V)","0;1;9","0 = Fail; 1 = Pass (identifies four colors); 9= not answered/missing","Mullen_SEL_scl4_color_total,RL_idenColors1,Receptive_Language27,mu_rl27,receptive_lang_27,receptive_language_27,rl_27"
"scl4_lngth_trial1","String","50","Recommended","","28. Length concepts (A/V) - trial 1","Yes;No","","Mullen_SEL_scl4_lngth_trial1"
"scl4_lngth_trial2","String","50","Recommended","","28. Length concepts (A/V) - trial 2","Yes;No","","Mullen_SEL_scl4_lngth_trial2"
"scl4_lngth_trial3","String","50","Recommended","","28. Length concepts (A/V) - trial 3","Yes;No","","Mullen_SEL_scl4_lngth_trial3"
"scl4_lngth_trial4","String","50","Recommended","","28. Length concepts (A/V) - trial 4","Yes;No","","Mullen_SEL_scl4_lngth_trial4"
"scl4_lngth_total","Integer","","Required","","28. Length concepts (A/V)","0;1;9","0 = Fail; 1 = Pass (three trials); 9= not answered/missing","Mullen_SEL_scl4_lngth_total,RL_lengthconcpt1,Receptive_Language28,mu_rl28,receptive_lang_28,receptive_language_28,rl_28"
"scl4_comp_same","String","50","Recommended","","29. Comparative concepts (A/V) - same","Yes;No","","Mullen_SEL_scl4_comp_same"
"scl4_comp_notsame","String","50","Recommended","","29. Comparative concepts (A/V) - not same","Yes;No","","Mullen_SEL_scl4_comp_notsame"
"scl4_comp_most","String","50","Recommended","","29. Comparative concepts (A/V) - most","Yes;No","","Mullen_SEL_scl4_comp_most"
"scl4_comp_least","String","50","Recommended","","29. Comparative concepts (A/V) - least","Yes;No","","Mullen_SEL_scl4_comp_least"
"scl4_comp_first","String","50","Recommended","","29. Comparative concepts (A/V) - first","Yes;No","","Mullen_SEL_scl4_comp_first"
"scl4_comp_last","String","50","Recommended","","29. Comparative concepts (A/V) - last","Yes;No","","Mullen_SEL_scl4_comp_last"
"scl4_comp_second","String","50","Recommended","","29. Comparative concepts (A/V) - second","Yes;No","","Mullen_SEL_scl4_comp_second"
"scl4_comp_middle","String","50","Recommended","","29. Comparative concepts (A/V) - middle","Yes;No","","Mullen_SEL_scl4_comp_middle"
"scl4_comp_leftthree","String","50","Recommended","","29. Comparative concepts (A/V) - left of three","Yes;No","","Mullen_SEL_scl4_comp_leftthree"
"scl4_comp_nearest","String","50","Recommended","","29. Comparative concepts (A/V) - nearest","Yes;No","","Mullen_SEL_scl4_comp_nearest"
"scl4_comp_total","Integer","","Required","","29. Comparative concepts (A/V)","0::4;9","0 = Fail; 1 = Three concepts; 2 = Four concepts; 3 = Five concepts; 4 = Six concepts; 9= not answered/missing","Mullen_SEL_scl4_comp_total,RL_comparaCon1,Receptive_Language29,mu_rl29,receptive_lang_29,receptive_language_29,rl_29"
"scl4_general_know","Integer","","Required","","30. General knowledge (see flap)","0::5;9","0 = Fail; 1 = Six items; 2 = Seven items; 3 = Eight items; 4 = Nine items; 5 = Ten items; 9 = not answered/missing","Mullen_SEL_scl4_general_know,RL_gerneral1,Receptive_Language30,mu_rl30,receptive_lang_30,receptive_language_30,rl_30"
"scl4_general_name","String","50","Recommended","","30. General knowledge - name: Response","","","Mullen_SEL_scl4_general_name"
"scl4_general_namepos","String","50","Recommended","","30. General knowledge - name (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_namepos"
"scl4_general_bog","String","50","Recommended","","30. General knowledge - boy or girl: Response","","","Mullen_SEL_scl4_general_bog"
"scl4_general_bogpos","String","50","Recommended","","30. General knowledge - boy or girl (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_bogpos"
"scl4_general_age","String","50","Recommended","","30. General knowledge - age: Response","","","Mullen_SEL_scl4_general_age"
"scl4_general_agepos","String","50","Recommended","","30. General knowledge - age (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_agepos"
"scl4_general_eye","String","50","Recommended","","30. General knowledge - eye: Response","","","Mullen_SEL_scl4_general_eye"
"scl4_general_eyepos","String","50","Recommended","","30. General knowledge - eye (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_eyepos"
"scl4_general_wash","String","50","Recommended","","30. General knowledge - wash: Response","","","Mullen_SEL_scl4_general_wash"
"scl4_general_washpos","String","50","Recommended","","30. General knowledge - wash (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_washpos"
"scl4_general_half","String","50","Recommended","","30. General knowledge - half: Response","","","Mullen_SEL_scl4_general_half"
"scl4_general_halfpos","String","50","Recommended","","30. General knowledge - half (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_halfpos"
"scl4_general_time","String","50","Recommended","","30. General knowledge - time: Response","","","Mullen_SEL_scl4_general_time"
"scl4_general_timepos","String","50","Recommended","","30. General knowledge - time (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_timepos"
"scl4_general_legs","String","50","Recommended","","30. General knowledge - legs: Response","","","Mullen_SEL_scl4_general_legs"
"scl4_general_legspos","String","50","Recommended","","30. General knowledge - legs (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_legspos"
"scl4_general_money","String","50","Recommended","","30. General knowledge - money: Response","","","Mullen_SEL_scl4_general_money"
"scl4_general_moneypos","String","50","Recommended","","30. General knowledge - money (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_moneypos"
"scl4_general_ref","String","50","Recommended","","30. General knowledge - refrigerator: Response","","","Mullen_SEL_scl4_general_ref"
"scl4_general_refpos","String","50","Recommended","","30. General knowledge - refrigerator (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_refpos"
"scl4_general_finger","String","50","Recommended","","30. General knowledge - finger: Response","","","Mullen_SEL_scl4_general_finger"
"scl4_general_fingerpos","String","50","Recommended","","30. General knowledge - finger (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_fingerpos"
"scl4_general_roof","String","50","Recommended","","30. General knowledge - roof: Response","","","Mullen_SEL_scl4_general_roof"
"scl4_general_roofpos","String","50","Recommended","","30. General knowledge - roof (positive or negative)","positive;negative","","Mullen_SEL_scl4_general_roofpos"
"scl4_follow_unrelatedcmd","Integer","","Required","","31. Follows three unrelated commands","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_follow_unrelatedcmd,RL_unrelated_q31,Receptive_Language31,mu_rl31,receptive_lang_31,receptive_language_31,rl_31"
"scl4_concept_six","Integer","","Recommended","","32. Has concept of six, eight - 6 blocks","1;0","0 = Fail; 1 = Pass","Mullen_SEL_scl4_concept_six"
"scl4_concept_eight","Integer","","Recommended","","32. Has concept of six, eight - 8 blocks","1;0","0 = Fail; 1 = Pass","Mullen_SEL_scl4_concept_eight"
"scl4_concept_total","Integer","","Required","","32. Has concept of six, eight (sum tasks)","0;1;2;9","0 = Fail; 1 = One task; 2 = Two tasks; 9=not answered/missing","Mullen_SEL_scl4_concept_total,RL_sixNeight1,Receptive_Language32,mu_rl32,receptive_lang_32,receptive_language_32,rl_32"
"scl4_identifyt","String","50","Recommended","","33. Identifies letters (A/V) - T","Yes;No","","Mullen_SEL_scl4_identifyt"
"scl4_identifyc","String","50","Recommended","","33. Identifies letters (A/V) - C","Yes;No","","Mullen_SEL_scl4_identifyc"
"scl4_identifyl","String","50","Recommended","","33. Identifies letters (A/V) - L","Yes;No","","Mullen_SEL_scl4_identifyl"
"scl4_identifyo","String","50","Recommended","","33. Identifies letters (A/V) - O","Yes;No","","Mullen_SEL_scl4_identifyo"
"scl4_identifyd","String","50","Recommended","","33. Identifies letters (A/V) - D","Yes;No","","Mullen_SEL_scl4_identifyd"
"scl4_identifyn","String","50","Recommended","","33. Identifies letters (A/V) - N","Yes;No","","Mullen_SEL_scl4_identifyn"
"scl4_identifys","String","50","Recommended","","33. Identifies letters (A/V) - S","Yes;No","","Mullen_SEL_scl4_identifys"
"scl4_identifyr","String","50","Recommended","","33. Identifies letters (A/V) - R","Yes;No","","Mullen_SEL_scl4_identifyr"
"scl4_identifyb","String","50","Recommended","","33. Identifies letters (A/V) - B","Yes;No","","Mullen_SEL_scl4_identifyb"
"scl4_identifyg","String","50","Recommended","","33. Identifies letters (A/V) - G","Yes;No","","Mullen_SEL_scl4_identifyg"
"scl4_identifym","String","50","Recommended","","33. Identifies letters (A/V) - M","Yes;No","","Mullen_SEL_scl4_identifym"
"scl4_identifyh","String","50","Recommended","","33. Identifies letters (A/V) - H","Yes;No","","Mullen_SEL_scl4_identifyh"
"scl4_identifyx","String","50","Recommended","","33. Identifies letters (A/V) - X","Yes;No","","Mullen_SEL_scl4_identifyx"
"scl4_identifyp","String","50","Recommended","","33. Identifies letters (A/V) - P","Yes;No","","Mullen_SEL_scl4_identifyp"
"scl4_total","Integer","","Required","","33. Identifies letters (A/V)","0;1;2;9","0 = Fail; 1 = Twelve letters; 2 = Fourteen letters; 9=not answered/missing","Mullen_SEL_scl4_total,RL_idenLetter1,Receptive_Language33,mu_rl33,receptive_lang_33,receptive_language_33,rl_33"
"scl4_rl_raw_score","Integer","","Recommended","","Receptive Language Raw Score","","","Mullen_SEL_scl4_rl_raw_score,mu_rl_raw,mul_q4r,p7902mullenscoresrawscorerl"
"scl5_chew_move","Integer","","Required","","1. Sucking, swallowing, chewing movements","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_movements_q1,Expressive_Language1,Mullen_SEL_scl5_chew_move,el_1,expressive_lang_1,expressive_language_1,mu_el1"
"scl5_vocalizes","Integer","","Required","","2. Vocalizes (S)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_vocalizes_q2,Expressive_Language2,Mullen_SEL_scl5_vocalizes,el_2,expressive_lang_2,expressive_language_2,mu_el2"
"scl5_happy_sound","Integer","","Required","","3. Smiles and makes happy sounds (S)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_happySnd_q3,Expressive_Language3,Mullen_SEL_scl5_happy_sound,el_3,expressive_lang_3,expressive_language_3,mu_el3"
"scl5_laughs","Integer","","Required","","4. Coos, chuckles, or laughs","0;1;9","0 = Fail; 1 = Pass (two items); 9= not answered/missing","EL_coos_q4,Expressive_Language4,Mullen_SEL_scl5_laughs,el_4,expressive_lang_4,expressive_language_4,mu_el4"
"scl5_make_vocal","Integer","","Required","","5. Makes vocalizations (such as ad. eh, m)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_vocalization_q5,Expressive_Language5,Mullen_SEL_scl5_make_vocal,el_5,expressive_lang_5,expressive_language_5,mu_el5"
"scl5_sound_play","Integer","","Required","","6. Plays with sounds (such aso, u, ah-fcra]","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_playsound_q6,Expressive_Language6,Mullen_SEL_scl5_sound_play,el_6,expressive_lang_6,expressive_language_6,mu_el6"
"scl5_babbling","Integer","","Required","","7. Voluntary babbling (such as ""bu, bu, bu"")","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_babbling_q7,Expressive_Language7,Mullen_SEL_scl5_babbling,el_7,expressive_lang_7,expressive_language_7,mu_el7"
"scl5_consonant_sound","Integer","","Required","","8. Produces three consonant sounds (such asp, d, It, a. ""0","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_consonant_q8,Expressive_Language8,Mullen_SEL_scl5_consonant_sound,el_8,expressive_lang_8,expressive_language_8,mu_el8"
"scl5_twosyll_sound","Integer","","Required","","9. Vocalizes two-syllable sounds (such as ""dada"" or ""haba"")","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_2syllables_q9,Expressive_Language9,Mullen_SEL_scl5_twosyll_sound,el_9,expressive_lang_9,expressive_language_9,mu_el9"
"scl5_lang_game","Integer","","Required","","10. Plays gesture/language game","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_playGame_q10,Expressive_Language10,Mullen_SEL_scl5_lang_game,el_10,expressive_lang_10,expressive_language_10,mu_el10,sc5_lang_game"
"scl5_total","Integer","","Recommended","","11. Says first words (Code 1 for 1 word; Code 2 for 2-7 words; Code 3 for 8 words)","0::3; 9","0 = Fail; 1 = Says 1 word; 2 = Says 2 to 7 words; 3 = Says 8 words; 9= not answered/missing","EL_firstWrd_q11_1,Expressive_Language11,Mullen_SEL_scl5_total,el_11,expressive_lang_11,expressive_language_11,mu_el11"
"scl5_inflection","Integer","","Required","","12. Jabbers with inflection","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_jabbers_q12,Expressive_Language12,Mullen_SEL_scl5_inflection,el_12,expressive_lang_12,expressive_language_12,mu_el12"
"scl5_comb_jargon","Integer","","Required","","13. Combines jargon/gestures","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_jargon_q13,Expressive_Language13,Mullen_SEL_scl5_comb_jargon,el_13,expressive_lang_13,expressive_language_13,mu_el13"
"scl5_comb_word","Integer","","Required","","14. Combines words/gestures","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_words_q14,Expressive_Language14,Mullen_SEL_scl5_comb_word,el_14,expressive_lang_14,expressive_language_14,mu_el14"
"scl5_nameobj_ball","String","50","Recommended","","15. Names objects - ball","Yes;No","","Mullen_SEL_scl5_nameobj_ball"
"scl5_nameobj_book","String","50","Recommended","","15. Names objects - book","Yes;No","","Mullen_SEL_scl5_nameobj_book"
"scl5_nameobj_car","String","50","Recommended","","15. Names objects - car","Yes;No","","Mullen_SEL_scl5_nameobj_car"
"scl5_nameobj_cup","String","50","Recommended","","15. Names objects - cup","Yes;No","","Mullen_SEL_scl5_nameobj_cup"
"scl5_nameobj_key","String","50","Recommended","","15. Names objects - key","Yes;No","","Mullen_SEL_scl5_nameobj_key"
"scl5_nameobj_knife","String","50","Recommended","","15. Names objects - knife","Yes;No","","Mullen_SEL_scl5_nameobj_knife"
"scl5_nameobj_total","Integer","","Required","","15. Names objects, total (Code 1 for 1-3 objects;Code 2 for 4-5 objects; Code 3 for 6 objects)","0::3; 9; 999","0 = Fail; 1 = Names 1-3 objects; 2 = Names 4-5 objects; 3 = Names 6 objects; 999=NA; 9=not answered/missing","EL_nameObj_q15_1,Expressive_Language15,Mullen_SEL_scl5_nameobj_total,el_15,expressive_lang_15,expressive_language_15,mu_el15"
"scl5_labelpic_ball","String","50","Recommended","","16. Labels picture - ball","Yes;No","","Mullen_SEL_scl5_labelpic_ball"
"scl5_labelpic_dog","String","50","Recommended","","16. Labels picture - dog","Yes;No","","Mullen_SEL_scl5_labelpic_dog"
"scl5_labelpic_baby","String","50","Recommended","","16. Labels picture - baby","Yes;No","","Mullen_SEL_scl5_labelpic_baby"
"scl5_labelpic_total","Integer","","Required","","16. Labels picture","0;1;9","0 = Fail; 1 = Pass (labels one picture); 9= not answered/missing","EL_labels_16_1,Expressive_Language16,Mullen_SEL_scl5_labelpic_total,el_16,expressive_lang_16,expressive_language_16,mu_el16"
"scl5_twoword_phrase","Integer","","Required","","17. Uses two-word phrase","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_2wordsphrase,Expressive_Language17,Mullen_SEL_scl5_twoword_phrase,el_17,expressive_lang_17,expressive_language_17,mu_el17"
"scl5_picname_tot","Integer","","Required","","18. Picture vocabulary (see flap) (Code 1 for 5-10 pics;Code 2 for 11-14 pics;Code 3 for 15-16 pics; Code 4 for 17 pics; Code 5 for 18 pics)","0::5;9","0 = Fail; 1 = Names 5-10 pictures; 2 = Names 11-14 pictures; 3 = Names 15-16 pictures; 4 = Names 17 pictures; 5 = Names 18 pictures; 9 = not answered/missing","EL_vocabulary1,Expressive_Language18,Mullen_SEL_scl5_picname_tot,el_18,expressive_lang_18,expressive_language_18,mu_el18"
"scl5_picname_phone","String","50","Recommended","","18. Picture vocabulary  - phone: Response","","","Mullen_SEL_scl5_picname_phone"
"scl5_picname_phonepos","String","50","Recommended","","18. Picture vocabulary  - phone (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_phonepos"
"scl5_picname_spoon","String","50","Recommended","","18. Picture vocabulary  - spoon: Response","","","Mullen_SEL_scl5_picname_spoon"
"scl5_picname_spoonpos","String","50","Recommended","","18. Picture vocabulary  - spoon (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_spoonpos"
"scl5_picname_bed","String","50","Recommended","","18. Picture vocabulary  - bed: Response","","","Mullen_SEL_scl5_picname_bed"
"scl5_picname_bedpos","String","50","Recommended","","18. Picture vocabulary  - bed (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_bedpos"
"scl5_picname_tele","String","50","Recommended","","18. Picture vocabulary  - television: Response","","","Mullen_SEL_scl5_picname_tele"
"scl5_picname_telepos","String","50","Recommended","","18. Picture vocabulary  - television (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_telepos"
"scl5_picname_comb","String","50","Recommended","","18. Picture vocabulary  - comb: Response","","","Mullen_SEL_scl5_picname_comb"
"scl5_picname_combpos","String","50","Recommended","","18. Picture vocabulary  - comb (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_combpos"
"scl5_picname_ball","String","50","Recommended","","18. Picture vocabulary  - ball: Response","","","Mullen_SEL_scl5_picname_ball"
"scl5_picname_ballpos","String","50","Recommended","","18. Picture vocabulary  - ball (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_ballpos"
"scl5_picname_bird","String","50","Recommended","","18. Picture vocabulary  - bird: Response","","","Mullen_SEL_scl5_picname_bird"
"scl5_picname_birdpos","String","50","Recommended","","18. Picture vocabulary  - bird (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_birdpos"
"scl5_picname_house","String","50","Recommended","","18. Picture vocabulary  - house: Response","","","Mullen_SEL_scl5_picname_house"
"scl5_picname_housepos","String","50","Recommended","","18. Picture vocabulary  - house (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_housepos"
"scl5_picname_hand","String","50","Recommended","","18. Picture vocabulary  - hand: Response","","","Mullen_SEL_scl5_picname_hand"
"scl5_picname_handpos","String","50","Recommended","","18. Picture vocabulary  - hand (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_handpos"
"scl5_picname_door","String","50","Recommended","","18. Picture vocabulary  - door: Response","","","Mullen_SEL_scl5_picname_door"
"scl5_picname_doorpos","String","50","Recommended","","18. Picture vocabulary  - door (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_doorpos"
"scl5_picname_umb","String","50","Recommended","","18. Picture vocabulary  - umbrella: Response","","","Mullen_SEL_scl5_picname_umb"
"scl5_picname_umbpos","String","50","Recommended","","18. Picture vocabulary  - umbrella (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_umbpos"
"scl5_picname_purse","String","50","Recommended","","18. Picture vocabulary  - purse: Response","","","Mullen_SEL_scl5_picname_purse"
"scl5_picname_pursepos","String","50","Recommended","","18. Picture vocabulary  - purse (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_pursepos"
"scl5_picname_clock","String","50","Recommended","","18. Picture vocabulary  - clock: Response","","","Mullen_SEL_scl5_picname_clock"
"scl5_picname_clockpos","String","50","Recommended","","18. Picture vocabulary  - clock (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_clockpos"
"scl5_picname_flower","String","50","Recommended","","18. Picture vocabulary  - flower: Response","","","Mullen_SEL_scl5_picname_flower"
"scl5_picname_flowerpos","String","50","Recommended","","18. Picture vocabulary  - flower (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_flowerpos"
"scl5_picname_leg","String","50","Recommended","","18. Picture vocabulary  - leg: Response","","","Mullen_SEL_scl5_picname_leg"
"scl5_picname_legpos","String","50","Recommended","","18. Picture vocabulary  - leg (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_legpos"
"scl5_picname_leaf","String","50","Recommended","","18. Picture vocabulary  - leaf: Response","","","Mullen_SEL_scl5_picname_leaf"
"scl5_picname_leafpos","String","50","Recommended","","18. Picture vocabulary  - leaf (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_leafpos"
"scl5_picname_chim","String","50","Recommended","","18. Picture vocabulary  - chimney: Response","","","Mullen_SEL_scl5_picname_chim"
"scl5_picname_chimpos","String","50","Recommended","","18. Picture vocabulary  - chimney (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_chimpos"
"scl5_picname_lad","String","50","Recommended","","18. Picture vocabulary  - ladder: Response","","","Mullen_SEL_scl5_picname_lad"
"scl5_picname_ladpos","String","50","Recommended","","18. Picture vocabulary  - ladder (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_ladpos"
"scl5_picname_lamp","String","50","Recommended","","18. Picture vocabulary  - lamp: Response","","","Mullen_SEL_scl5_picname_lamp"
"scl5_picname_lamppos","String","50","Recommended","","18. Picture vocabulary  - lamp (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_lamppos"
"scl5_picname_brush","String","50","Recommended","","18. Picture vocabulary  - brush: Response","","","Mullen_SEL_scl5_picname_brush"
"scl5_picname_brushpos","String","50","Recommended","","18. Picture vocabulary  - brush (positive or negative)","positive;negative","","Mullen_SEL_scl5_picname_brushpos"
"scl5_usepronoun","Integer","","Required","","19. Uses pronouns","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_pronouns_q19,Expressive_Language19,Mullen_SEL_scl5_usepronoun,el_19,expressive_lang_19,expressive_language_19,mu_el19"
"scl5_count_total","Integer","","Required","","20. Counts to two, three, twelve (Code 1 for counts to 2;Code 2 for counts to 3; Code 3 for counts to 12)","0::3; 9","0 = Fail; 1 = Counts to 2; 2 = Counts to 3; 3 = Counts to 12; 9= not answered/missing","EL_counts_q20_1,Expressive_Language20,Mullen_SEL_scl5_count_total,el_20,expressive_lang_20,expressive_language_20,mu_el20"
"scl5_repeatnum1","String","50","Recommended","","21. Repeats two numbers - 6-2","Yes;No","","Mullen_SEL_scl5_repeatnum1"
"scl5_repeatnum2","String","50","Recommended","","21. Repeats two numbers - 4-7","Yes;No","","Mullen_SEL_scl5_repeatnum2"
"scl5_repeatnum_tot","Integer","","Required","","21. Repeats two numbers","0;1;9","0 = Fail; 1 = Pass (repeats one set); 9= not answered/missing","EL_repeats_q21_1,Expressive_Language21,Mullen_SEL_scl5_repeatnum_tot,el_21,expressive_lang_21,expressive_language_21,mu_el21"
"scl5_wordsentence","Integer","","Required","","22. Uses three- to four-word sentences","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","EL_shrtsentences,Expressive_Language22,Mullen_SEL_scl5_wordsentence,el_22,expressive_lang_22,expressive_language_22,mu_el22"
"scl5_anstwoques","String","50","Recommended","","23. Answers questions (see flap] - answers two questions","Yes;No","","Mullen_SEL_scl5_anstwoques"
"scl5_ansques_tot","Integer","","Recommended","","23. Answers questions","0;1;2;9","0 = Fail; 1 = Answers two questions; 2 = Answers three questions; 9=not answered/missing","EL_answersQ1,Expressive_Language23,Mullen_SEL_scl5_ansques_tot,el_23,expressive_lang_23,expressive_language_23,mu_el23"
"scl5_ansques_thirst","String","50","Recommended","","23. Answers questions - Thirsty: Response","","","Mullen_SEL_scl5_ansques_thirst"
"scl5_ansques_thirstpos","String","50","Recommended","","23. Answers questions - Thirsty (positive or negative)","positive;negative","","Mullen_SEL_scl5_ansques_thirstpos"
"scl5_ansques_hungry","String","50","Recommended","","23. Answers questions - Hungry: Response","","","Mullen_SEL_scl5_ansques_hungry"
"scl5_ansques_hungrypos","String","50","Recommended","","23. Answers questions - Hungry (positive or negative)","positive;negative","","Mullen_SEL_scl5_ansques_hungrypos"
"scl5_ansques_sleep","String","50","Recommended","","23. Answers questions - Sleepy: Response","","","Mullen_SEL_scl5_ansques_sleep"
"scl5_ansques_sleeppos","String","50","Recommended","","23. Answers questions - Sleepy (positive or negative)","positive;negative","","Mullen_SEL_scl5_ansques_sleeppos"
"scl5_verbal_analogy","Integer","","Required","","24. Verbal analogies (see flap)","0::5;9","0 = Fail; 1 = Four items; 2 = Five items; 3 = Six items; 4 = Seven items; 5 = Eight items; 9 = not answered/missing","EL_verbalAnalogy1,Expressive_Language24,Mullen_SEL_scl5_verbal_analogy,el_24,expressive_lang_24,expressive_language_24,mu_el24"
"scl5_verbal_big","String","50","Recommended","","24. Verbal analogies - big: Response","","","Mullen_SEL_scl5_verbal_big"
"scl5_verbal_bigpos","String","50","Recommended","","24. Verbal analogies - big (positive or negative)","positive;negative","","Mullen_SEL_scl5_verbal_bigpos"
"scl5_verbal_light","String","50","Recommended","","24. Verbal analogies - light: Response","","","Mullen_SEL_scl5_verbal_light"
"scl5_verbal_lightpos","String","50","Recommended","","24. Verbal analogies - light (positive or negative)","positive;negative","","Mullen_SEL_scl5_verbal_lightpos"
"scl5_verbal_hot","String","50","Recommended","","24. Verbal analogies - hot: Response","","","Mullen_SEL_scl5_verbal_hot"
"scl5_verbal_hotpos","String","50","Recommended","","24. Verbal analogies - hot (positive or negative)","positive;negative","","Mullen_SEL_scl5_verbal_hotpos"
"scl5_verbal_table","String","50","Recommended","","24. Verbal analogies - table: Response","","","Mullen_SEL_scl5_verbal_table"
"scl5_verbal_tablepos","String","50","Recommended","","24. Verbal analogies - table (positive or negative)","positive;negative","","Mullen_SEL_scl5_verbal_tablepos"
"scl5_verbal_brkfast","String","50","Recommended","","24. Verbal analogies - breakfast: Response","","","Mullen_SEL_scl5_verbal_brkfast"
"scl5_verbal_brkfastpos","String","50","Recommended","","24. Verbal analogies - breakfast (positive or negative)","positive;negative","","Mullen_SEL_scl5_verbal_brkfastpos"
"scl5_verbal_side","String","50","Recommended","","24. Verbal analogies - sidewalk: Response","","","Mullen_SEL_scl5_verbal_side"
"scl5_verbal_sidepos","String","50","Recommended","","24. Verbal analogies - sidewalk (positive or negative)","positive;negative","","Mullen_SEL_scl5_verbal_sidepos"
"scl5_verbal_awake","String","50","Recommended","","24. Verbal analogies - awake: Response","","","Mullen_SEL_scl5_verbal_awake"
"scl5_verbal_awakepos","String","50","Recommended","","24. Verbal analogies - awake (positive or negative)","positive;negative","","Mullen_SEL_scl5_verbal_awakepos"
"scl5_verbal_hard","String","50","Recommended","","24. Verbal analogies - hard: Response","","","Mullen_SEL_scl5_verbal_hard"
"scl5_verbal_hardpos","String","50","Recommended","","24. Verbal analogies - hard (positive or negative)","positive;negative","","Mullen_SEL_scl5_verbal_hardpos"
"scl5_verbal_ligh","String","50","Recommended","","24. Verbal analogies - light: Response","","","Mullen_SEL_scl5_verbal_ligh"
"scl5_verbal_lighpos","String","50","Recommended","","24. Verbal analogies - light (positive or negative)","positive;negative","","Mullen_SEL_scl5_verbal_lighpos"
"scl5_verbal_wood","String","50","Recommended","","24. Verbal analogies - wood: Response","","","Mullen_SEL_scl5_verbal_wood"
"scl5_verbal_woodpos","String","50","Recommended","","24. Verbal analogies - wood (positive or negative)","positive;negative","","Mullen_SEL_scl5_verbal_woodpos"
"scl5_sentrepeat11","String","50","Recommended","","25. Repeats sentences -sentence 1","Yes;No","","Mullen_SEL_scl5_sentrepeat11"
"scl5_sentrepeat12","String","50","Recommended","","25. Repeats sentences -sentence 2","Yes;No","","Mullen_SEL_scl5_sentrepeat12"
"scl5_sentrepeat_1tot","Integer","","Required","","25. Repeats sentences","0;1;9","0 = Fail; 1 = Pass (repeats two sentences); 9= not answered/missing","EL_RepeatSentence1,Expressive_Language25,Mullen_SEL_scl5_sentrepeat_1tot,el_25,expressive_lang_25,expressive_language_25,mu_el25"
