"ksadx19_853","Integer","","Recommended","Unspecified Alcohol-Related Disorder, present (F10.99)","0;1","1 = Yes ; 0 = No",""
"ksadx19_854","Integer","","Recommended","Unspecified Alcohol-Related Disorder, past (F10.99)","0;1","1 = Yes ; 0 = No",""
"ksadx20_117","Integer","","Recommended","Drugs tried, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_118","Integer","","Recommended","Frequency Drug Use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_119","Integer","","Recommended","Frequency Drug Use Special, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_120","Integer","","Recommended","Frequency Drug Use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_121","Integer","","Recommended","Negative impact role obligations, miss work, drug use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_122","Integer","","Recommended","Negative impact role obligations, miss work, drug use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_123","Integer","","Recommended","Negative impact interpersonal problems, drug use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_124","Integer","","Recommended","Negative impact interpersonal problems, drug use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_458","Integer","","Recommended","Often used more of substance than planned, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_459","Integer","","Recommended","Often used more of substance than planned, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_460","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_461","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_462","Integer","","Recommended","Substance use in physically dangerous situations, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_463","Integer","","Recommended","Use of substance/intoxicated while driving, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_464","Integer","","Recommended","Substance use in physically dangerous situations, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_465","Integer","","Recommended","Use of substance/intoxicated while driving, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_466","Integer","","Recommended","Physical problems due to substance use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_467","Integer","","Recommended","Physical problems due to substance use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_468","Integer","","Recommended","Psychological problems due to substance use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_469","Integer","","Recommended","Psychological problems due to substance use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_470","Integer","","Recommended","Craving, or strong desire to use substance, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_471","Integer","","Recommended","Craving, or strong desire to use substance, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_472","Integer","","Recommended","Important activities given up or reduced due to substance use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_473","Integer","","Recommended","Important activities given up or reduced due to substance use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_474","Integer","","Recommended","Persistent desire to reduce substance use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_475","Integer","","Recommended","Unsuccessful efforts to reduce substance use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_476","Integer","","Recommended","Substance Withdrawal, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_477","Integer","","Recommended","Substance Tolerance, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_478","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_479","Integer","","Recommended","Persistent desire to reduce substance use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_480","Integer","","Recommended","Unsuccessful efforts to reduce substance use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_481","Integer","","Recommended","Substance Withdrawal, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_482","Integer","","Recommended","Substance Tolerance, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_483","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_485","Integer","","Recommended","Substance Use Abstinence, Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_486","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_487","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_488","Integer","","Recommended","Negative impact interpersonal problems, drug use (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_489","Integer","","Recommended","Often used more of substance than planned (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_490","Integer","","Recommended","Use of substance/intoxicated while driving (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_491","Integer","","Recommended","Substance use in physically dangerous situations (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_492","Integer","","Recommended","Physical problems due to substance use (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_493","Integer","","Recommended","Psychological problems due to substance use(Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_494","Integer","","Recommended","Craving, or strong desire to use substance (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_495","Integer","","Recommended","Important activities given up or reduced due to substance use (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_496","Integer","","Recommended","Persistent desire to reduce substance use (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_497","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_498","Integer","","Recommended","Substance Withdrawal (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_499","Integer","","Recommended","Substance Tolerance (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_500","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Cannabis), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_501","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_502","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_503","Integer","","Recommended","Negative impact interpersonal problems, drug use (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_504","Integer","","Recommended","Often used more of substance than planned (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_505","Integer","","Recommended","Use of substance/intoxicated while driving (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_506","Integer","","Recommended","Substance use in physically dangerous situations (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_507","Integer","","Recommended","Physical problems due to substance use (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_508","Integer","","Recommended","Psychological problems due to substance use (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_509","Integer","","Recommended","Craving, or strong desire to use substance (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_510","Integer","","Recommended","Important activities given up or reduced due to substance use (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_511","Integer","","Recommended","Persistent desire to reduce substance use (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_512","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_513","Integer","","Recommended","Substance Withdrawal (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_514","Integer","","Recommended","Substance Tolerance (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_515","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Stimulants), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_516","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_517","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_518","Integer","","Recommended","Negative impact interpersonal problems, drug use (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_519","Integer","","Recommended","Often used more of substance than planned (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_520","Integer","","Recommended","Use of substance/intoxicated while driving (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_521","Integer","","Recommended","Substance use in physically dangerous situations (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_522","Integer","","Recommended","Physical problems due to substance use (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_523","Integer","","Recommended","Psychological problems due to substance use(Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_524","Integer","","Recommended","Craving, or strong desire to use substance (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_525","Integer","","Recommended","Important activities given up or reduced due to substance use (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_526","Integer","","Recommended","Persistent desire to reduce substance use (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_527","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_528","Integer","","Recommended","Substance Withdrawal (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_529","Integer","","Recommended","Substance Tolerance (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_530","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Sedatives), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_531","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_532","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_533","Integer","","Recommended","Negative impact interpersonal problems, drug use (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_534","Integer","","Recommended","Often used more of substance than planned (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_535","Integer","","Recommended","Use of substance/intoxicated while driving (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_536","Integer","","Recommended","Substance use in physically dangerous situations (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_537","Integer","","Recommended","Physical problems due to substance use (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_538","Integer","","Recommended","Psychological problems due to substance use(Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_539","Integer","","Recommended","Craving, or strong desire to use substance (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_540","Integer","","Recommended","Important activities given up or reduced due to substance use (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_541","Integer","","Recommended","Persistent desire to reduce substance use (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_542","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_543","Integer","","Recommended","Substance Withdrawal (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_544","Integer","","Recommended","Substance Tolerance (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_545","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Cocaine), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_546","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_547","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_548","Integer","","Recommended","Negative impact interpersonal problems, drug use (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_549","Integer","","Recommended","Often used more of substance than planned (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_550","Integer","","Recommended","Use of substance/intoxicated while driving (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_551","Integer","","Recommended","Substance use in physically dangerous situations (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_552","Integer","","Recommended","Physical problems due to substance use (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_553","Integer","","Recommended","Psychological problems due to substance use(Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_554","Integer","","Recommended","Craving, or strong desire to use substance (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_555","Integer","","Recommended","Important activities given up or reduced due to substance use (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_556","Integer","","Recommended","Persistent desire to reduce substance use (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_557","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_558","Integer","","Recommended","Substance Withdrawal (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_559","Integer","","Recommended","Substance Tolerance (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_560","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Opioid), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_561","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_562","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_563","Integer","","Recommended","Negative impact interpersonal problems, drug use (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_564","Integer","","Recommended","Often used more of substance than planned (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_565","Integer","","Recommended","Use of substance/intoxicated while driving (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_566","Integer","","Recommended","Substance use in physically dangerous situations (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_567","Integer","","Recommended","Physical problems due to substance use (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_568","Integer","","Recommended","Psychological problems due to substance use(Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_569","Integer","","Recommended","Craving, or strong desire to use substance (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_570","Integer","","Recommended","Important activities given up or reduced due to substance use (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_571","Integer","","Recommended","Persistent desire to reduce substance use (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_572","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_573","Integer","","Recommended","Substance Withdrawal (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_574","Integer","","Recommended","Substance Tolerance (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_575","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Hallucinogen), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_576","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_577","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_578","Integer","","Recommended","Negative impact interpersonal problems, drug use (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_579","Integer","","Recommended","Often used more of substance than planned (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_580","Integer","","Recommended","Use of substance/intoxicated while driving (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_581","Integer","","Recommended","Substance use in physically dangerous situations (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_582","Integer","","Recommended","Physical problems due to substance use (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_583","Integer","","Recommended","Psychological problems due to substance use(Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_584","Integer","","Recommended","Craving, or strong desire to use substance (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_585","Integer","","Recommended","Important activities given up or reduced due to substance use (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_586","Integer","","Recommended","Persistent desire to reduce substance use (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_587","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_588","Integer","","Recommended","Substance Withdrawal (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_589","Integer","","Recommended","Substance Tolerance (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_590","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Tobacco), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_591","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_592","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_593","Integer","","Recommended","Negative impact interpersonal problems, drug use (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_594","Integer","","Recommended","Often used more of substance than planned (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_595","Integer","","Recommended","Use of substance/intoxicated while driving (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_596","Integer","","Recommended","Substance use in physically dangerous situations (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_597","Integer","","Recommended","Physical problems due to substance use (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_598","Integer","","Recommended","Psychological problems due to substance use (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_599","Integer","","Recommended","Craving, or strong desire to use substance (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_600","Integer","","Recommended","Important activities given up or reduced due to substance use (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_601","Integer","","Recommended","Persistent desire to reduce substance use (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_602","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_603","Integer","","Recommended","Substance Withdrawal (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_604","Integer","","Recommended","Substance Tolerance (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_605","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Solvent), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_606","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_607","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_608","Integer","","Recommended","Negative impact interpersonal problems, drug use (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_609","Integer","","Recommended","Often used more of substance than planned (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_610","Integer","","Recommended","Use of substance/intoxicated while driving (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_611","Integer","","Recommended","Substance use in physically dangerous situations (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_612","Integer","","Recommended","Physical problems due to substance use (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_613","Integer","","Recommended","Psychological problems due to substance use (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_614","Integer","","Recommended","Craving, or strong desire to use substance (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_615","Integer","","Recommended","Important activities given up or reduced due to substance use (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_616","Integer","","Recommended","Persistent desire to reduce substance use (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_617","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_618","Integer","","Recommended","Substance Withdrawal (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_619","Integer","","Recommended","Substance Tolerance (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_620","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Other Drugs), Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_621","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_622","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_623","Integer","","Recommended","Negative impact interpersonal problems, drug use (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_624","Integer","","Recommended","Often used more of substance than planned (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_625","Integer","","Recommended","Use of substance/intoxicated while driving (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_626","Integer","","Recommended","Substance use in physically dangerous situations (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_627","Integer","","Recommended","Physical problems due to substance use (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_628","Integer","","Recommended","Psychological problems due to substance use(Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_629","Integer","","Recommended","Craving, or strong desire to use substance (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_630","Integer","","Recommended","Important activities given up or reduced due to substance use (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_631","Integer","","Recommended","Persistent desire to reduce substance use (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_632","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_633","Integer","","Recommended","Substance Withdrawal (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_634","Integer","","Recommended","Substance Tolerance (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_635","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Cannabis), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_636","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_637","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_638","Integer","","Recommended","Negative impact interpersonal problems, drug use (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_639","Integer","","Recommended","Often used more of substance than planned (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_640","Integer","","Recommended","Use of substance/intoxicated while driving (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_641","Integer","","Recommended","Substance use in physically dangerous situations (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_642","Integer","","Recommended","Physical problems due to substance use (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_643","Integer","","Recommended","Psychological problems due to substance use(Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_644","Integer","","Recommended","Craving, or strong desire to use substance (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_645","Integer","","Recommended","Important activities given up or reduced due to substance use (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_646","Integer","","Recommended","Persistent desire to reduce substance use (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_647","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_648","Integer","","Recommended","Substance Withdrawal (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_649","Integer","","Recommended","Substance Tolerance (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_650","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Stimulants), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_651","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_652","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_653","Integer","","Recommended","Negative impact interpersonal problems, drug use (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_654","Integer","","Recommended","Often used more of substance than planned (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_655","Integer","","Recommended","Use of substance/intoxicated while driving (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_656","Integer","","Recommended","Substance use in physically dangerous situations (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_657","Integer","","Recommended","Physical problems due to substance use (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_658","Integer","","Recommended","Psychological problems due to substance use (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_659","Integer","","Recommended","Craving, or strong desire to use substance (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_660","Integer","","Recommended","Important activities given up or reduced due to substance use (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_661","Integer","","Recommended","Persistent desire to reduce substance use (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_662","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_663","Integer","","Recommended","Substance Withdrawal (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_664","Integer","","Recommended","Substance Tolerance (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_665","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Sedatives), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_666","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_667","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_668","Integer","","Recommended","Negative impact interpersonal problems, drug use (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_669","Integer","","Recommended","Often used more of substance than planned (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_670","Integer","","Recommended","Use of substance/intoxicated while driving (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_671","Integer","","Recommended","Substance use in physically dangerous situations (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_672","Integer","","Recommended","Physical problems due to substance use (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_673","Integer","","Recommended","Psychological problems due to substance use (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_674","Integer","","Recommended","Craving, or strong desire to use substance (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
